TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
4.10.270.10	-	0.999999999992819	-7.18132109545403e-12	9	0	0	25	8746
1.10.730.10	-	0.999999999992819	-7.18132109545403e-12	9	0	0	25	8746
1.10.287.370	-	0.999999999992819	-7.18132109545403e-12	9	0	0	25	8746
2.40.128.20	-	0.99999999999307	-6.93024640327254e-12	20	0	0	25	8746
4.10.60.10	-	0.99999999999307	-6.93024640327254e-12	20	0	0	25	8746
1.50.40.10	-	0.999999999993354	-6.64635015760949e-12	52	0	0	25	8746
3.60.21.10	-	0.999999999993416	-6.58369241988782e-12	33	0	0	25	8746
4.10.45.10	-	0.999999999993521	-6.47942050714699e-12	50	0	0	25	8746
1.10.10.440	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
4.10.320.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.357.20	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.40.270.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.90.370.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.225.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.30.1490.120	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.60.110.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
4.10.630.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.90.1600.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.90.950.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.3210.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.90.1110.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.3520.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.10.140	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.20.20.330	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.170.130.20	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.30.90.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
4.10.680.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.40.470.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.30.70.580	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.40.800.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.30.18.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.40.30.110	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.170.11.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.20.19.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
4.10.81.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.20.20.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.40.50.10260	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.20.910.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
4.10.640.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.40.50.170	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.30.70.660	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.132.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.10.290.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.287.700	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.30.1330.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.60.120.310	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.20.25.100	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.40.980.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
4.10.1170.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.580.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.30.1390.20	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.90.1300.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.20.120.180	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.30.1490.40	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.60.120.230	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.30.920.20	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.790.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.20.140.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.1140.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.20.5.120	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.442.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.60.120.330	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.20.120.310	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.40.1060.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
4.10.75.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.30.300.20	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.3730.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.10.109.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.20.5.520	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.3260.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.220.60	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.20.142.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.60.120.340	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.1670.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.1520.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.30.499.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.90.182.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.20.60.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.40.50.10480	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.30.420.110	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.30.190.20	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.275.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
4.10.1120.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.20.930.40	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.40.50.150	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.10.41	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.10.540	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.90.1420.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.40.33.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
3.90.15.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.170.240.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
2.40.37.10	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.20.930.20	-	0.999999999993695	-6.30528577168604e-12	3	0	0	25	8746
1.10.3430.10	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
1.10.287.810	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
1.20.990.10	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
3.30.1600.10	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
2.40.160.10	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
1.10.150.220	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
2.60.40.840	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
1.10.287.10	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
1.50.10.10	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
