ID_REF	VALUE
8012464	7.288
8012466	4.892
8012469	8.213
8012473	5.631
8012475	9.025
8012518	4.754
8012520	3.506
8012528	3.261
8012535	3.664
8012539	4.121
8012558	4.733
8012581	7.281
8012591	4.072
8012598	5.923
8012605	9.467
8012625	3.018
8012663	2.800
8012696	2.959
8012726	2.461
8012753	3.243
8012787	3.709
8012823	6.502
8012830	4.706
8012837	5.196
8012839	2.537
8012841	2.743
8012843	5.805
8012852	2.605
8012854	2.316
8012856	7.647
8012883	4.890
8012887	4.305
8012891	4.871
8012893	3.174
8012896	10.554
8012906	6.627
8012908	3.531
8012918	5.869
8012924	5.483
8012928	2.053
8012931	4.423
8012949	3.525
8012951	5.027
8012953	5.966
8012958	6.365
8012961	8.536
8013013	4.206
8013015	7.161
8013022	7.222
8013026	6.256
8013035	6.380
8013042	6.466
8013049	3.347
8013061	5.638
8013068	5.528
8013071	7.226
8013089	3.535
8013094	8.379
8013109	4.952
8013112	7.650
8013120	8.142
8013131	3.661
8013135	6.995
8013157	8.073
8013159	9.984
8013177	2.518
8013179	7.094
8013191	7.538
8013222	6.662
8013243	5.184
8013259	5.766
8013262	8.630
8013268	8.613
8013272	7.685
8013292	4.899
8013294	4.258
8013305	6.011
8013307	10.183
8013309	3.220
8013312	3.913
8013319	4.809
8013323	7.306
8013325	7.306
8013327	4.241
8013329	7.306
8013331	6.594
8013341	4.840
8013348	8.927
8013354	3.691
8013356	2.522
8013358	2.256
8013360	2.567
8013362	2.392
8013364	4.190
8013384	4.286
8013399	7.817
8013431	7.427
8013448	2.433
8013450	5.935
8013465	4.986
8013473	5.122
8013479	6.726
8013484	2.770
8013486	9.805
8013500	5.196
8013507	5.005
8013509	4.997
8013515	4.740
8013517	2.216
8013519	2.583
8013521	4.046
8013523	2.817
8013525	2.307
8013527	2.401
8013529	3.049
8013531	2.583
8013533	4.551
8013536	5.327
8013567	6.256
8013570	2.946
8013572	2.645
8013574	4.075
8013581	8.025
8013588	8.796
8013602	3.563
8013606	4.329
8013616	6.649
8013622	6.992
8013633	6.616
8013641	8.185
8013660	11.441
8013671	5.392
8013696	8.103
8013741	6.934
8013747	4.997
8013753	5.674
8013771	5.108
8013776	7.699
8013784	2.264
8013786	2.367
8013788	7.975
8013804	5.325
8013812	7.813
8013833	6.243
8013858	3.174
8013860	8.056
8013906	8.248
8013908	8.708
8013915	5.124
8013917	2.583
8013919	5.400
8013923	9.742
8013947	7.646
8013965	7.625
8013985	5.734
8013987	2.699
8013989	3.257
8014008	7.125
8014023	4.667
8014025	3.424
8014033	2.365
8014035	5.068
8014037	6.721
8014047	6.235
8014057	6.652
8014063	8.001
8014066	8.192
8014071	2.467
8014073	6.767
8014081	6.335
8014100	7.254
8014113	2.370
8014115	8.306
8014140	5.309
8014142	5.087
8014144	6.120
8014158	4.124
8014160	4.409
8014167	3.043
8014169	4.112
8014172	4.707
8014189	7.907
8014197	4.023
8014199	6.735
8014214	5.947
8014230	3.445
8014233	5.176
8014241	3.234
8014248	3.982
8014257	3.546
8014259	3.429
8014264	6.256
8014269	4.842
8014282	5.537
8014298	3.698
8014316	4.623
8014326	3.634
8014334	2.988
8014342	4.001
8014349	3.879
8014361	3.244
8014369	4.774
8014376	7.356
8014391	5.557
8014397	7.224
8014414	5.557
8014420	7.380
8014435	2.358
8014437	7.388
8014452	2.512
8014454	5.786
8014485	5.238
8014487	7.700
8014551	8.295
8014574	7.075
8014591	3.302
8014603	7.362
8014633	7.386
8014648	2.358
8014650	8.866
8014664	6.915
8014666	5.527
8014679	7.232
8014700	5.463
8014702	4.595
8014704	4.991
8014706	6.661
8014723	9.687
8014738	5.777
8014749	6.199
8014755	4.353
8014757	2.704
8014768	7.943
8014787	3.887
8014794	9.412
8014812	7.999
8014825	8.213
8014841	7.619
8014861	2.708
8014863	3.301
8014865	6.102
8014871	6.341
8014882	8.595
8014891	3.207
8014903	5.547
8014916	5.451
8014925	8.281
8014954	2.412
8014956	8.444
8014969	5.091
8014974	3.006
8015014	2.093
8015016	3.673
8015031	3.900
8015037	5.538
8015039	7.533
8015049	6.359
8015060	2.985
8015070	3.167
8015078	2.876
8015087	3.498
8015095	2.562
8015104	3.959
8015115	3.275
8015124	3.625
8015133	3.479
8015144	3.437
8015152	3.248
8015163	3.039
8015169	3.132
8015173	3.582
8015179	4.398
8015187	5.661
8015189	5.052
8015196	5.343
8015206	6.073
8015208	6.063
8015210	5.304
8015214	4.892
8015218	5.923
8015221	5.658
8015223	5.553
8015230	5.722
8015232	4.365
8015236	5.208
8015240	3.697
8015242	5.746
8015247	4.783
8015252	3.755
8015257	4.896
8015262	4.821
8015268	3.155
8015273	4.748
8015280	4.266
8015287	3.342
8015293	3.755
8015301	3.751
8015312	3.417
8015323	4.460
8015337	3.520
8015349	4.248
8015357	3.495
8015366	4.812
8015376	4.425
8015387	5.111
8015396	5.708
8015410	4.926
8015412	6.642
8015432	4.805
8015445	8.249
8015456	7.477
8015460	8.538
8015490	8.429
8015503	4.677
8015511	5.535
8015526	8.817
8015545	10.747
8015554	5.037
8015572	4.878
8015575	5.364
8015590	7.433
8015607	9.199
8015635	5.451
8015642	4.993
8015655	7.519
8015665	5.402
8015681	5.847
8015685	8.533
8015706	5.576
8015712	7.591
8015715	6.990
8015730	4.878
8015735	2.971
8015737	6.473
8015739	2.663
8015741	6.372
8015757	3.655
8015759	7.297
8015769	4.490
8015796	2.607
8015798	4.741
8015802	2.039
8015804	5.255
8015806	3.965
8015821	4.345
8015827	4.452
8015835	8.494
8015846	5.870
8015868	7.402
8015884	3.272
8015890	5.066
8015900	5.582
8015906	2.901
8015908	9.818
8015914	7.769
8015944	3.041
8015946	6.407
8015955	7.893
8015969	7.933
8015991	3.625
8016016	5.279
8016018	8.017
8016033	8.386
8016042	2.660
8016044	4.389
8016077	7.543
8016086	5.020
8016088	7.174
8016094	6.078
8016099	8.618
8016128	10.860
8016139	4.098
8016147	4.194
8016155	6.241
8016159	9.110
8016168	7.452
8016187	3.896
8016194	5.168
8016213	4.438
8016215	5.445
8016232	4.255
8016239	6.762
8016245	9.352
8016257	4.688
8016259	7.131
8016261	8.565
8016263	4.820
8016266	8.065
8016283	2.732
8016285	8.035
8016300	7.866
8016311	6.096
8016320	5.495
8016324	8.709
8016336	6.540
8016366	4.918
8016371	5.090
8016382	4.046
8016387	3.844
8016390	5.587
8016400	3.906
8016402	7.393
8016412	4.237
8016414	2.705
8016429	5.828
8016431	2.560
8016433	4.119
8016438	3.554
8016444	3.799
8016452	5.011
8016455	2.503
8016457	3.272
8016463	3.588
8016468	3.845
8016473	3.758
8016476	3.685
8016482	4.646
8016484	3.287
8016487	3.721
8016494	4.063
8016504	4.588
8016508	7.273
8016519	4.852
8016521	2.428
8016523	3.653
8016532	3.254
8016540	4.703
8016546	7.410
8016552	9.147
8016562	7.429
8016578	8.330
8016590	5.999
8016600	4.759
8016607	3.607
8016609	4.259
8016615	7.708
8016628	7.331
8016640	5.554
8016646	5.094
8016699	6.724
8016708	8.195
8016718	5.840
8016725	9.092
8016733	5.120
8016735	3.275
8016739	7.733
8016745	9.319
8016787	6.532
8016789	6.206
8016806	4.639
8016808	7.446
8016825	7.732
8016832	9.533
8016841	3.316
8016847	7.120
8016858	7.993
8016866	4.141
8016868	3.308
8016870	6.416
8016878	6.607
8016891	7.664
8016898	8.990
8016909	5.616
8016932	4.337
8016947	6.677
8016980	2.846
8016982	8.281
8016994	4.586
8017010	4.696
8017019	9.096
8017039	9.658
8017057	3.162
8017061	3.078
8017096	3.324
8017098	3.715
8017100	3.029
8017102	3.721
8017104	2.824
8017106	9.298
8017133	7.322
8017139	2.342
8017141	2.789
8017143	5.936
8017148	2.195
8017150	5.258
8017162	7.038
8017173	6.756
8017186	7.671
8017210	8.344
8017212	9.059
8017235	8.449
8017251	5.175
8017253	3.215
8017257	2.596
8017259	4.201
8017262	3.413
8017283	7.314
8017310	2.256
8017312	9.177
8017344	6.593
8017346	6.475
8017361	5.517
8017363	2.337
8017365	4.436
8017378	6.076
8017391	2.631
8017393	6.576
8017402	6.833
8017421	7.516
8017437	5.045
8017460	5.774
8017476	4.186
8017480	3.423
8017488	4.359
8017499	5.075
8017505	3.144
8017511	4.227
8017521	4.637
8017547	6.262
8017555	5.475
8017582	8.628
8017597	7.103
8017599	7.170
8017619	2.633
8017621	4.474
8017634	9.453
8017651	7.768
8017671	7.145
8017675	8.635
8017688	8.914
8017702	3.446
8017704	7.984
8017711	7.700
8017718	6.232
8017736	5.992
8017766	2.893
8017776	8.474
8017810	7.340
8017825	3.143
8017827	3.381
8017829	4.002
8017831	4.970
8017840	6.698
8017843	5.687
8017850	7.300
8017867	3.856
8017885	7.448
8017927	6.603
8017964	6.158
8018006	5.622
8018038	7.572
8018078	2.375
8018082	6.638
8018093	3.735
8018095	2.952
8018097	7.938
8018102	3.090
8018107	6.680
8018114	5.922
8018156	3.328
8018164	4.420
8018169	3.513
8018177	4.987
8018184	3.889
8018189	3.781
8018196	4.477
8018209	5.467
8018220	6.165
8018236	5.595
8018251	5.731
8018258	4.264
8018264	7.968
8018288	9.385
8018295	2.722
8018297	5.294
8018305	7.203
8018315	9.342
8018324	7.830
8018343	5.654
8018352	5.410
8018364	8.215
8018377	5.437
8018379	6.608
8018400	6.161
8018428	5.487
8018439	8.991
8018445	3.082
8018449	5.316
8018482	10.290
8018494	6.017
8018502	6.011
8018511	6.206
8018522	5.775
8018558	7.521
8018579	4.290
8018600	8.387
8018620	8.816
8018646	4.222
8018652	10.417
8018673	5.219
8018694	7.733
8018708	7.579
8018731	4.827
8018754	7.149
8018761	4.039
8018774	4.120
8018786	5.010
8018791	3.946
8018793	6.267
8018803	8.698
8018814	3.965
8018816	4.887
8018818	3.208
8018823	6.845
8018849	4.957
8018860	3.210
8018864	4.735
8018870	3.999
8018872	5.512
8018902	4.123
8018906	6.126
8018908	2.972
8018922	8.514
8018935	3.108
8018937	6.496
8018966	9.773
8018972	5.673
8018975	7.519
8018982	7.030
8018993	10.156
8019005	5.622
8019010	5.663
8019018	7.189
8019031	6.225
8019046	7.744
8019061	6.526
8019071	5.519
8019074	9.832
8019081	4.427
8019083	5.706
8019088	5.725
8019090	7.469
8019108	4.799
8019136	5.469
8019149	6.702
8019170	4.632
8019177	4.361
8019181	5.122
8019183	11.465
8019194	6.362
8019211	9.311
8019231	3.700
8019238	6.356
8019243	3.833
8019250	9.191
8019263	8.622
8019273	7.515
8019280	7.751
8019296	5.076
8019308	7.173
8019316	5.381
8019331	4.982
8019334	4.163
8019347	4.057
8019350	6.877
8019357	9.600
8019367	6.276
8019376	7.136
8019392	8.271
8019437	5.754
8019463	8.751
8019478	5.169
8019486	4.289
8019494	5.363
8019507	6.421
8019517	3.890
8019521	4.473
8019523	8.790
8019532	7.680
8019541	3.670
8019545	4.715
8019559	5.514
8019561	2.420
8019563	4.407
8019565	5.553
8019570	3.828
8019574	4.892
8019576	5.304
8019578	5.343
8019585	5.052
8019588	4.398
8019593	3.582
8019597	3.132
8019599	3.039
8019604	3.248
8019614	3.437
8019622	5.523
8019631	11.226
8019633	11.226
8019635	11.226
8019637	11.226
8019639	11.226
8019641	11.226
8019643	7.171
8019647	2.358
8019649	6.915
8019651	3.997
8019655	7.457
8019669	4.325
8019687	6.062
8019693	5.160
8019699	4.576
8019703	11.226
8019705	11.226
8019707	11.226
8019709	11.159
8019711	4.689
8019716	7.516
8019731	5.557
8019737	8.563
8019751	5.755
8019754	6.671
8019762	8.181
8019765	8.696
8019772	7.705
8019778	7.736
8019796	8.212
8019798	6.398
8019802	11.091
8019804	2.981
8019807	8.908
8019828	3.316
8019831	6.312
8019842	6.869
8019851	5.997
8019857	3.015
8019875	2.205
8019877	7.924
8019885	7.691
8019908	2.567
8019910	2.800
8019912	5.787
8019924	4.625
8019930	10.435
8019937	4.630
8019939	3.942
8019954	5.178
8019958	2.756
8019960	2.770
8019962	4.569
8019964	3.946
8019988	9.202
8020025	5.121
8020027	4.302
8020029	6.815
8020037	6.962
8020058	8.472
8020068	8.980
8020086	4.498
8020088	3.877
8020090	6.627
8020100	7.161
8020110	9.869
8020123	3.602
8020129	8.424
8020139	6.441
8020141	8.605
8020149	8.965
8020162	4.773
8020164	8.018
8020179	7.826
8020183	4.198
8020197	3.622
8020209	2.588
8020211	4.826
8020220	6.535
8020226	5.543
8020239	2.443
8020241	9.012
8020252	2.220
8020254	7.748
8020267	7.104
8020308	6.984
8020321	5.077
8020323	7.158
8020339	3.929
8020343	3.880
8020347	5.983
8020349	6.730
8020352	5.162
8020354	2.963
8020357	3.804
8020375	2.825
8020377	3.727
8020382	3.353
8020384	5.474
8020411	6.578
8020419	4.050
8020421	3.056
8020423	6.915
8020449	4.843
8020451	3.792
8020453	5.313
8020455	4.696
8020464	4.214
8020466	2.517
8020468	6.399
8020491	4.474
8020493	2.598
8020495	7.982
8020508	7.838
8020527	7.750
8020549	3.956
8020551	4.681
8020630	7.296
8020647	6.049
8020650	4.951
8020653	7.164
8020664	2.331
8020666	3.288
8020668	7.212
8020682	2.404
8020684	3.034
8020691	3.018
8020702	5.816
8020717	4.599
8020722	2.424
8020724	3.245
8020740	2.871
8020760	4.605
8020762	3.238
8020779	3.202
8020795	3.757
8020802	2.845
8020804	2.614
8020806	6.104
8020814	5.844
8020825	5.770
8020827	3.210
8020842	5.398
8020844	5.583
8020847	9.379
8020878	9.718
8020889	6.846
8020898	7.092
8020903	6.659
8020919	6.630
8020930	7.241
8020955	3.447
8020971	3.117
8020973	6.568
8021001	5.799
8021013	2.803
8021015	9.264
8021043	3.500
8021045	2.978
8021047	6.883
8021058	3.675
8021081	7.879
8021091	3.941
8021101	6.160
8021113	6.665
8021120	6.833
8021129	5.016
8021131	6.040
8021147	2.689
8021150	4.203
8021152	3.096
8021154	8.519
8021169	4.420
8021181	8.771
8021183	7.840
8021185	3.171
8021187	2.579
8021199	8.112
8021208	8.533
8021222	5.942
8021228	8.595
8021243	3.128
8021245	7.549
8021275	7.629
8021286	5.198
8021297	2.802
8021301	9.011
8021312	9.674
8021342	4.634
8021344	5.337
8021349	9.373
8021357	4.488
8021363	3.821
8021365	4.876
8021368	4.302
8021372	4.699
8021374	3.567
8021376	8.646
8021416	2.560
8021418	5.958
8021438	3.563
8021440	4.832
8021442	9.041
8021453	7.583
8021461	5.111
8021468	3.569
8021470	4.717
8021478	3.364
8021480	2.798
8021482	2.464
8021484	8.680
8021496	8.298
8021528	4.580
8021540	3.031
8021542	6.430
8021546	6.055
8021563	4.873
8021565	8.132
8021584	2.735
8021594	2.829
8021603	3.050
8021614	3.213
8021623	2.847
8021635	3.383
8021645	3.391
8021653	5.871
8021664	2.721
8021666	3.289
8021668	6.235
8021683	2.251
8021685	5.303
8021695	8.176
8021707	6.131
8021712	4.180
8021714	4.893
8021716	6.981
8021725	4.265
8021727	8.634
8021741	10.719
8021756	5.877
8021768	6.492
8021774	4.575
8021777	3.351
8021783	7.426
8021818	3.878
8021824	2.813
8021826	5.066
8021832	7.378
8021866	5.523
8021884	6.371
8021900	5.922
8021905	6.294
8021914	6.071
8021919	5.835
8021924	6.753
8021946	6.486
8021961	2.279
8021963	5.276
8021966	6.378
8021984	6.155
8021993	2.979
8021995	2.676
8022007	3.575
8022009	6.534
8022020	2.953
8022022	7.138
8022043	6.477
8022045	5.386
8022085	9.154
8022100	3.487
8022102	2.803
8022104	5.094
8022106	5.566
8022110	6.820
8022118	9.448
8022145	6.686
8022168	3.228
8022170	9.688
8022174	2.782
8022176	5.009
8022243	3.908
8022245	3.444
8022247	2.545
8022249	3.151
8022251	7.375
8022275	2.487
8022277	4.036
8022279	2.220
8022281	2.467
8022283	6.915
8022295	8.880
8022310	6.907
8022320	10.617
8022326	6.454
8022338	6.799
8022340	3.112
8022342	7.074
8022356	8.941
8022378	5.430
8022380	5.366
8022393	6.040
8022404	6.521
8022410	4.334
8022412	2.822
8022418	5.625
8022420	4.473
8022424	7.135
8022426	3.115
8022428	3.426
8022434	3.759
8022436	2.895
8022439	2.656
8022441	6.926
8022471	2.370
8022473	6.011
8022488	4.968
8022498	3.763
8022500	2.286
8022502	3.022
8022504	2.459
8022506	5.249
8022508	2.947
8022514	6.861
8022531	8.975
8022557	4.095
8022559	6.603
8022570	2.762
8022572	7.934
8022606	5.319
8022608	4.765
8022610	3.761
8022612	6.734
8022623	4.842
8022625	6.730
8022640	6.683
8022642	1.953
8022644	2.767
8022646	7.876
8022653	3.623
8022655	10.506
8022666	4.619
8022674	8.956
8022692	3.206
8022711	5.332
8022728	3.909
8022745	3.100
8022747	8.861
8022761	3.234
8022763	3.138
8022767	7.098
8022799	3.304
8022801	2.637
8022803	7.921
8022814	10.284
8022817	3.841
8022831	2.824
8022856	7.462
8022870	4.414
8022872	4.558
8022882	8.081
8022892	3.345
8022902	5.167
8022912	4.779
8022914	8.568
8022927	7.691
8022941	9.638
8022952	9.646
8022970	4.009
8022972	8.431
8022974	3.186
8022976	6.597
8022986	9.783
8022994	2.596
8022996	6.723
8023043	3.758
8023059	4.838
8023061	5.408
8023063	9.013
8023078	2.413
8023080	3.733
8023121	7.709
8023133	8.547
8023152	4.226
8023154	4.412
8023156	4.615
8023159	4.082
8023165	9.346
8023175	6.963
8023184	4.995
8023187	2.200
8023189	3.633
8023191	7.271
8023195	7.794
8023212	5.908
8023216	4.333
8023218	4.311
8023220	5.972
8023228	9.330
8023246	7.889
8023252	4.789
8023259	4.207
8023261	6.187
8023267	5.775
8023308	3.940
8023310	2.831
8023312	3.488
8023314	4.298
8023323	7.141
8023344	6.215
8023361	6.893
8023373	2.429
8023375	3.112
8023377	7.611
8023380	3.268
8023382	7.917
8023392	6.741
8023394	3.260
8023401	4.063
8023415	10.250
8023437	3.418
8023448	4.225
8023450	8.246
8023462	3.271
8023466	7.150
8023481	9.384
8023497	5.997
8023526	6.404
8023528	3.161
8023545	2.433
8023547	2.659
8023549	4.002
8023554	3.139
8023561	8.194
8023575	5.007
8023591	3.864
8023593	5.039
8023596	3.225
8023598	6.563
8023605	6.702
8023640	2.729
8023642	2.387
8023644	2.448
8023646	6.632
8023656	7.867
8023672	6.989
8023688	2.668
8023696	2.862
8023703	3.049
8023708	3.952
8023710	6.551
8023727	7.691
8023735	6.664
8023755	2.163
8023757	4.506
8023766	6.528
8023816	2.801
8023822	8.717
8023828	9.174
8023843	5.324
8023855	8.353
8023862	4.514
8023864	6.410
8023868	4.809
8023871	8.132
8023876	3.111
8023882	5.648
8023889	12.372
8023906	2.530
8023908	3.016
8023910	3.652
8023914	7.909
8023920	8.609
8023926	4.567
8023933	5.342
8023935	2.744
8023937	2.654
8023939	4.878
8023941	5.704
8023948	5.288
8023955	10.806
8023968	8.054
8023977	5.001
8023984	8.154
8023990	4.616
8023995	5.929
8024001	5.748
8024003	8.261
8024013	5.024
8024019	7.673
8024038	4.056
8024048	5.104
8024056	5.476
8024062	5.787
8024070	5.146
8024078	5.291
8024089	7.186
8024100	5.020
8024111	5.246
8024120	5.623
8024170	5.340
8024194	10.246
8024204	6.262
8024219	8.041
8024228	7.234
8024238	9.892
8024246	6.733
8024250	4.904
8024255	7.332
8024273	8.557
8024282	7.034
8024299	9.708
8024304	4.491
8024306	7.358
8024323	6.908
8024331	5.408
8024347	6.200
8024356	5.799
8024358	8.162
8024373	5.589
8024391	6.426
8024420	7.907
8024429	5.273
8024436	11.412
8024444	4.318
8024446	7.350
8024467	4.004
8024485	5.887
8024494	3.255
8024497	6.333
8024511	5.080
8024518	6.688
8024527	4.066
8024532	6.007
8024537	3.569
8024557	9.227
8024566	8.804
8024572	6.386
8024582	3.204
8024584	6.694
8024605	9.006
8024623	8.394
8024637	7.129
8024655	5.769
8024660	6.705
8024676	4.588
8024682	4.714
8024687	4.883
8024708	4.612
8024712	9.541
8024728	4.281
8024740	6.031
8024754	4.508
8024768	6.787
8024792	4.883
8024798	6.736
8024808	5.027
8024816	8.052
8024829	6.305
8024843	5.714
8024864	6.976
8024882	4.753
8024885	5.786
8024888	6.844
8024896	3.786
8024898	5.429
8024900	4.780
8024909	6.527
8024934	4.101
8024936	7.886
8024956	6.879
8024966	7.376
8024971	3.293
8024995	4.629
8025000	5.122
8025004	5.676
8025011	2.847
8025028	6.483
8025035	5.448
8025041	5.367
8025051	8.450
8025053	5.773
8025058	5.233
8025076	5.125
8025103	3.214
8025124	3.530
8025126	3.836
8025129	3.462
8025132	5.102
8025142	6.615
8025169	4.177
8025179	8.317
8025183	8.250
8025199	7.822
8025237	6.675
8025255	5.118
8025278	5.026
8025285	3.687
8025296	8.156
8025301	4.045
8025303	3.608
8025321	4.786
8025328	7.466
8025347	3.961
8025351	6.423
8025368	6.570
8025375	4.409
8025382	7.905
8025395	11.068
8025402	6.112
8025414	9.774
8025421	7.676
8025429	7.888
8025450	3.889
8025452	3.097
8025456	4.224
8025458	6.904
8025470	3.382
8025474	2.578
8025476	3.017
8025478	6.601
8025488	7.126
8025498	9.578
8025500	8.230
8025506	9.044
8025515	3.671
8025522	3.284
8025551	6.963
8025563	5.935
8025584	4.310
8025586	7.328
8025601	4.885
8025612	3.757
8025621	7.148
8025633	7.479
8025659	6.936
8025672	9.504
8025697	7.937
8025728	7.505
8025741	8.130
8025766	8.336
8025783	5.414
8025788	8.288
8025826	4.546
8025828	7.279
8025850	4.402
8025858	3.217
8025868	6.548
8025877	8.338
8025888	4.563
8025893	3.863
8025895	9.626
8025918	5.260
8025927	6.522
8025933	3.898
8025945	5.284
8025951	4.133
8025958	5.252
8025964	5.476
8025968	5.552
8025973	5.879
8025978	5.065
8025982	2.886
8025984	5.635
8025990	2.402
8025992	3.890
8025996	2.538
8025998	6.676
8026005	2.446
8026007	7.816
8026013	5.746
8026024	8.666
8026035	3.047
8026047	7.208
8026051	5.681
8026063	8.488
8026090	6.743
8026106	8.643
8026122	8.221
8026133	3.601
8026139	8.792
8026155	8.358
8026163	5.371
8026170	7.624
8026182	7.416
8026193	9.260
8026198	5.416
8026212	4.333
8026214	6.449
8026217	6.941
8026250	6.083
8026265	4.346
8026272	5.230
8026292	5.332
8026294	5.403
8026298	5.068
8026300	7.110
8026315	6.953
8026339	5.791
8026341	10.557
8026350	5.246
8026361	5.423
8026363	5.631
8026365	5.975
8026381	2.708
8026383	2.853
8026385	3.011
8026388	3.584
8026390	4.422
8026398	3.110
8026405	3.647
8026407	4.855
8026418	3.291
8026420	3.790
8026422	3.957
8026424	4.142
8026440	10.381
8026442	3.095
8026456	5.399
8026468	3.683
8026483	3.119
8026486	4.044
8026488	5.608
8026490	3.105
8026494	3.153
8026496	3.433
8026503	3.384
8026513	7.356
8026520	6.221
8026533	3.721
8026541	7.196
8026548	8.587
8026564	6.122
8026568	5.292
8026579	7.687
8026587	6.253
8026610	8.213
8026631	4.563
8026638	7.782
8026679	8.393
8026687	6.384
8026696	3.457
8026698	7.594
8026712	4.717
8026724	7.036
8026729	9.548
8026735	6.148
8026751	5.870
8026763	6.695
8026780	5.073
8026787	3.982
8026806	6.714
8026821	7.603
8026830	6.216
8026861	4.598
8026868	9.067
8026875	8.391
8026877	3.457
8026895	8.862
8026900	7.928
8026915	7.693
8026926	10.249
8026954	7.640
8026971	5.338
