A	Coef.K97_mutYoung_wtYoung	Coef.K97_mutOld_wtOld	Coef.K97_wtOld_wtYoung	Coef.K97_mutOld_mutYoung	t.K97_mutYoung_wtYoung	t.K97_mutOld_wtOld	t.K97_wtOld_wtYoung	t.K97_mutOld_mutYoung	p.value.K97_mutYoung_wtYoung	p.value.K97_mutOld_wtOld	p.value.K97_wtOld_wtYoung	p.value.K97_mutOld_mutYoung	p.value.adj.K97_mutYoung_wtYoung	p.value.adj.K97_mutOld_wtOld	p.value.adj.K97_wtOld_wtYoung	p.value.adj.K97_mutOld_mutYoung	F	F.p.value	Res.K97_mutYoung_wtYoung	Res.K97_mutOld_wtOld	Res.K97_wtOld_wtYoung	Res.K97_mutOld_mutYoung
17.57116242	0.035260466	-0.164229818	0.495376155	0.295885871	0.17051177	-0.87424834	2.52656503	1.48670913	0.86683892029	0.39548001825	0.0229786098	0.15737899428	0.922827099623	0.565847379381	0.068564350717	0.291308969356	3.06026729	0.05983466686	0	0	0	0
20.28762393	0.05945582	0.121592802	0.015769329	0.077906311	0.34600617	0.77895763	0.09679028	0.47108317	0.73404343754	0.44786916858	0.9241476761	0.64421858965	0.844509457972	0.611677553701	0.955199038016	0.776403206308	0.27954628	0.83932079618	0	0	0	0
18.11072806	0.177782042	-0.33578959	0.056781111	-0.45679052	0.94103108	-1.95658993	0.31699255	-2.51228349	0.36128987384	0.06887516875	0.75552754613	0.02364104554	0.531042681457	0.158339355925	0.858523825505	0.070005802079	2.29734892	0.11830307719	0	0	0	0
16.7048668	0.377401894	-0.877970519	0.402819861	-0.852552552	1.54641698	-3.96021689	1.74085458	-3.62977057	0.14240685661	0.00121066883	0.10174689662	0.00239591122	0.274014010058	0.006656102658	0.212027403922	0.011637283072	6.47135305	0.00483148769	0	-1	0	-1
17.6408646	0.302842721	-0.353066125	0.707657147	0.051748301	1.11263146	-1.42792946	2.74211825	0.19754488	0.28301932082	0.17337760282	0.01490181473	0.84599803501	0.446472481687	0.311983095891	0.048624523461	0.917740941419	2.59636372	0.09002679081	0	0	1	0
20.46051759	-0.189804756	0.239298312	2.10512937	2.534232438	-0.5183213	0.71936302	6.06317133	7.1907451	0.61163807804	0.48274605938	1.981304e-05	2.76136e-06	0.751920867752	0.645331997161	0.000266498057	6.2590837e-05	29.60150974	1.2849e-06	0	0	1	1
20.92678092	0.027665554	0.159744011	0.565168577	0.697247033	0.1044498	0.66391021	2.25048098	2.73520835	0.9181674414	0.51661446422	0.03950970206	0.01511177019	0.95130098981	0.675572760903	0.103124313257	0.049056299211	4.2074347	0.0234920141	0	0	0	1
21.06339415	0.514406276	-0.031620139	-0.407451483	-0.953477898	2.86503087	-0.19386675	-2.39347025	-5.51784071	0.01160710148	0.84882706154	0.02990103406	5.469283e-05	0.040312836337	0.91850343405	0.08282065578	0.000634307184	13.73663134	0.00012935423	1	0	0	-1
17.85757157	-0.150178599	0.579619758	-0.722476667	0.00732169	-0.43599178	1.85237936	-2.21219374	0.022086	0.66892312656	0.08333492837	0.04253467236	0.98266442189	0.798751090128	0.182180587919	0.109296598622	0.986498503009	2.11850226	0.13981352027	0	0	0	0
17.52017124	-0.490460948	-0.06157848	0.253592834	0.682475302	-1.93832581	-0.26789698	1.05703267	2.8024945	0.07123353202	0.79235157773	0.30687868992	0.01318358642	0.162316972437	0.885772538131	0.474835050752	0.044242061456	3.98627947	0.02791109904	0	0	0	1
18.06801984	0.100001616	0.69180846	-0.241230243	0.3505766	0.49576763	3.77549171	-1.26133947	1.80588277	0.62709389274	0.00177228932	0.22605332243	0.09061845552	0.761471155476	0.009050584214	0.376852764614	0.193688218114	4.83777637	0.01464809968	0	1	0	0
17.3547413	-0.63637854	0.640333552	0.538751996	1.815464088	-2.21095773	2.44899375	1.97416246	6.55372265	0.04263582485	0.02680176735	0.06667290483	8.22879e-06	0.109296598622	0.076780229304	0.154099093087	0.000136302592	15.62502391	6.312428e-05	0	0	0	1
17.37106262	0.956029491	0.564597565	-0.456133516	-0.847565442	2.24197834	1.45752371	-1.12818726	-2.065232	0.04016362685	0.16516243883	0.27659752624	0.05625004678	0.104199610217	0.302092753988	0.439562120429	0.134334677327	4.41973958	0.0199755309	0	0	0	0
19.53083083	-0.02354228	-0.100149041	-0.041230912	-0.117837673	-0.12566769	-0.58848908	-0.23212779	-0.65357397	0.90162911845	0.56477914468	0.81951070009	0.52307451946	0.942479628674	0.707911823247	0.903419645488	0.680576313337	0.23426894	0.87110506164	0	0	0	0
18.0902434	0.726019325	-0.069996187	2.235163306	1.439147793	2.15683812	-0.22890762	7.00338034	4.44232418	0.04729007428	0.82196804508	3.78549e-06	0.00045227949	0.118541493315	0.904289977195	8.1514209e-05	0.003108218654	23.05692045	6.25669e-06	0	0	1	1
19.86198371	0.22661054	-0.921466155	1.287307884	0.139231189	1.15778589	-5.18255643	6.93680777	0.73912886	0.26468147954	0.00010411938	4.2393e-06	0.47100134602	0.424278500694	0.001026887283	8.6939196e-05	0.637095075879	20.3358597	1.348673e-05	0	-1	1	0
17.79027502	-0.280666375	0.009015112	0.832700308	1.122381795	-1.09983913	0.03888897	3.44156987	4.56998609	0.28838305861	0.9694811128	0.00353821581	0.00034960852	0.451839369673	0.981382069606	0.01534018398	0.002523431327	11.36968332	0.0003534022	0	0	1	1
17.56810804	0.794090789	-0.59355149	1.478447454	0.090805175	3.05102433	-2.5104433	5.9911541	0.36251134	0.00792914998	0.02372771349	2.260393e-05	0.72192177065	0.029103584568	0.070005802079	0.000294992756	0.838892740887	12.0186475	0.00026475167	1	0	1	0
18.20785343	0.041216438	0.151964476	0.570569794	0.681317832	0.15420649	0.6258796	2.25149027	2.64860657	0.8794597957	0.54060595748	0.03943274259	0.0179978685	0.926048945431	0.694987957283	0.103124313257	0.056439917733	4.05545034	0.02643604919	0	0	0	0
18.40061621	0.549501904	0.000314819	-0.463785502	-1.012972586	2.14843429	0.00135497	-1.91248979	-4.11515358	0.04805360689	0.99893637267	0.07469388786	0.00088065592	0.119422362799	0.998936372671	0.167833918466	0.005334689724	7.94055609	0.00200362957	0	0	0	-1
18.27389594	-0.956469051	0.266409042	-0.679946438	0.542931655	-2.59466742	0.79556605	-1.94542532	1.53035231	0.02005621872	0.43843633875	0.07030828622	0.14631224851	0.062440083334	0.605192040245	0.160491706365	0.278402687891	2.4710077	0.10085400023	0	0	0	0
18.44292623	-1.097044168	-0.033603871	3.053877712	4.117318008	-3.73081094	-0.12580125	10.9536751	14.54886194	0.00194381716	0.90152515848	1.196e-08	2.2e-10	0.009734154128	0.942479628674	8.58779e-07	7.1804e-08	116.09861924	9e-11	-1	0	1	1
20.60690166	-0.355055082	-0.227501905	-1.700846767	-1.57329359	-0.96933787	-0.68372426	-4.89749184	-4.46297756	0.34743048549	0.5043590266	0.00018198133	0.00043378066	0.517739547	0.666517288072	0.001497578873	0.003013143051	14.76335404	8.68533e-05	0	0	-1	-1
20.0313559	-1.866838887	-0.186015594	2.811273241	4.492096534	-3.71906086	-0.40793626	5.90688601	9.29845964	0.00200506847	0.68898867396	2.687933e-05	1.1203e-07	0.010002117634	0.814431259615	0.000340257052	4.824672e-06	44.98330093	8.273e-08	-1	0	1	1
21.26185843	-0.942909566	-0.761977523	0.918059573	1.098991615	-3.96272791	-3.52519283	4.06934171	4.79903673	0.0012044268	0.00297539643	0.00096740408	0.00022117595	0.006654298834	0.013835442056	0.005641498016	0.001753124715	24.41984745	4.37545e-06	-1	-1	1	1
17.93381957	-0.657002731	1.405254788	-1.509902035	0.552355483	-0.86567702	2.03826334	-2.09829512	0.75621079	0.40229564945	0.06231165527	0.05589743678	0.46295068393	0.571888177643	0.146909960956	0.133932670594	0.629612930144	1.99714478	0.16404718943	0	0	0	0
17.72772388	-0.025772397	-0.033814186	-1.128147208	-1.136188996	-0.11258027	-0.16260089	-5.19759376	-5.15695732	0.91182509086	0.87295778865	0.00010112505	0.00010942924	0.949297354872	0.922827099623	0.00101281835	0.001063026902	17.92319799	2.860232e-05	0	0	-1	-1
16.92788479	0.310720527	0.561263419	0.328427063	0.578969955	1.20844385	2.40292255	1.34717666	2.33963462	0.24519714068	0.0293505148	0.19751057521	0.03322693456	0.402176339626	0.081726002419	0.341611329541	0.0899983217	4.32975889	0.02138828348	0	0	0	0
19.05248969	-0.176705593	0.00826081	-0.308332565	-0.123366162	-0.952379	0.04901158	-1.75270165	-0.6908616	0.35568853536	0.9615432691	0.09963430433	0.49998605682	0.527345278273	0.977430293999	0.208973248701	0.661866788326	1.25507167	0.32445731609	0	0	0	0
17.3540792	-0.074689619	0.13896244	0.18495787	0.398609929	-0.34845925	0.71368355	0.91010951	1.93230352	0.73223713847	0.48615289895	0.37686009495	0.07202697355	0.843440631925	0.648203865264	0.546468285834	0.162836371824	1.52645759	0.24764586993	0	0	0	0
19.06438308	-0.11040213	-0.24734194	0.503813727	0.366873917	-0.66271156	-1.63441133	3.18967311	2.28822863	0.51736126796	0.12254697492	0.00595836747	0.03672480582	0.675590737292	0.244337487026	0.02297973364	0.097430080339	6.43977683	0.00492928427	0	0	1	0
20.29347132	0.165108242	-0.515366055	-0.66810884	-1.348583138	0.98983587	-3.40115755	-4.22445549	-8.40054849	0.33762943535	0.00384714645	0.00070422893	4.0208e-07	0.504881053785	0.016296764649	0.004402223096	1.4040252e-05	29.89869815	1.20443e-06	0	-1	-1	-1
18.99764579	0.095514747	0.266964012	-1.853296235	-1.681846969	0.49096956	1.51061351	-10.0475012	-8.98268351	0.63040567213	0.15123383925	3.857e-08	1.6962e-07	0.763340326521	0.284003081841	2.16646e-06	7.069491e-06	62.71631692	7.86e-09	0	0	-1	-1
17.66198394	-0.104833842	-0.282973589	-0.721835805	-0.899975552	-0.35083727	-1.04247735	-2.54783748	-3.12946726	0.73048766792	0.31336085992	0.02202465174	0.00674645077	0.843422758676	0.480834003579	0.066797770056	0.025636512925	5.5841599	0.00865721804	0	0	0	-1
